Dispatch_ID,Kernel_Name,GPU_ID
507,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
508,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",1
509,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
510,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",1
511,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
512,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",1
513,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",1
514,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
515,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",1
516,"batch_decode_kernels::argmax(float const*, int, int*, int)",1
517,__amd_rocclr_fillBufferAligned,1
518,__amd_rocclr_fillBufferAligned,1
519,"batch_decode_kernels::embedding(float*, unsigned short const*, int const*, int*, int, int, int, int)",1
520,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
521,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
522,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
523,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
524,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
525,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
526,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
527,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
528,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
529,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
530,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
531,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
532,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
533,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
534,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
535,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
536,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
537,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
538,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
539,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
540,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
541,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
542,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
543,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
544,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
545,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
546,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
547,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
548,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
549,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
550,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
551,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
552,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
553,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
554,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
555,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
556,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
557,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
558,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
559,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
560,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
561,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
562,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
563,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
564,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
565,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
566,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
567,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
568,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
569,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
570,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
571,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
572,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
573,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
574,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
575,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
576,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
577,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
578,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
579,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
580,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
581,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
582,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
583,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
584,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
585,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
586,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
587,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
588,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
589,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
590,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
591,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
592,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
593,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
594,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
595,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
596,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
597,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
598,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
599,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
600,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
601,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
602,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
603,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
604,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
605,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
606,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
607,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
608,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
609,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
610,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
611,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
612,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
613,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
614,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
615,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
616,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
617,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
618,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
619,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
620,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
621,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
622,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
623,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
624,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
625,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
626,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
627,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
628,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
629,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
630,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
631,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
632,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
633,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
634,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
635,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
636,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
637,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
638,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
639,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
640,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
641,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
642,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
643,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
644,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
645,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
646,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
647,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
648,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
649,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
650,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
651,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
652,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
653,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
654,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
655,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
656,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
657,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
658,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
659,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
660,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
661,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
662,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
663,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
664,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
665,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
666,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
667,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
668,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
669,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
670,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
671,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
672,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
673,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
674,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
675,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
676,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
677,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
678,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
679,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
680,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
681,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
682,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
683,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
684,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
685,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
686,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
687,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
688,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
689,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
690,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
691,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
692,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
693,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
694,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
695,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
696,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
697,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
698,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
699,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
700,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
701,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
702,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
703,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
704,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
705,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
706,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
707,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
708,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
709,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
710,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
711,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
712,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
713,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
714,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
715,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
716,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
717,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
718,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
719,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
720,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
721,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
722,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
723,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
724,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
725,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
726,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
727,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
728,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
729,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
730,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
731,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
732,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
733,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
734,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
735,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
736,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
737,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
738,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
739,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
740,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
741,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
742,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
743,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
744,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
745,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
746,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
747,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
748,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
749,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
750,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
751,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
752,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
753,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
754,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
755,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
756,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
757,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1
758,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
759,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",1
760,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1
761,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",1
762,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",1
763,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1
764,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
765,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1
766,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
767,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1
768,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1
769,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1
770,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1
771,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1
772,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1
773,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1
